algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	nibble	fstprjn	srarate	dwtrate	cn_in
0	72.17	72.17	5	0	5	25	25	5	5000	25000	0.346	0	0	5	50	send
0	72.04	72.04	5	2	5	25	25	5	5000	25000	0.347	0	0	5	50	send
0	86.18	86.18	5	4	5	25	25	5	5000	25000	0.29	0	0	5	50	send
0	128.3	128.3	5	0	5	100	100	80	1000	80000	0.624	0	0	5	50	send
0	158.3	158.3	5	2	5	100	100	80	1000	80000	0.505	0	0	5	50	send
0	244.3	244.3	5	4	5	100	100	80	1000	80000	0.327	0	0	5	50	send
0	63.51	63.51	5	0	5	625	625	3125	100	312500	4.92	0	0	5	50	send
0	113.5	113.5	5	2	5	625	625	3125	100	312500	2.75	0	0	5	50	send
0	142.5	142.5	5	4	5	625	625	3125	100	312500	2.19	0	0	5	50	send
0	60.61	60.61	5	0	5	1000	1000	8000	50	400000	6.6	0	0	5	50	send
0	110.9	110.9	5	2	5	1000	1000	8000	50	400000	3.61	0	0	5	50	send
0	147.8	147.8	5	4	5	1000	1000	8000	50	400000	2.71	0	0	5	50	send
2	114.9	5.794	5	0	5	25	25	5	5000	1260.6	0.218	0	0	5	50	send
2	105.5	5.32	5	2	5	25	25	5	5000	1260.6	0.237	0	0	5	50	send
2	91.01	4.589	5	4	5	25	25	5	5000	1260.6	0.275	0	0	5	50	send
2	294.6	14.95	5	0	5	100	100	80	1000	4061.2	0.272	0	0	5	50	send
2	316.1	16.05	5	2	5	100	100	80	1000	4061.2	0.253	0	0	5	50	send
2	397.9	20.2	5	4	5	100	100	80	1000	4061.2	0.201	0	0	5	50	send
2	325.5	19.74	5	0	5	625	625	3125	100	18947.5	0.96	0	0	5	50	send
2	285.8	17.33	5	2	5	625	625	3125	100	18947.5	1.09	0	0	5	50	send
2	341.5	20.71	5	4	5	625	625	3125	100	18947.5	0.915	0	0	5	50	send
2	378.7	26.31	5	0	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
2	276	19.17	5	2	5	1000	1000	8000	50	27788	1.45	0	0	5	50	send
2	324.2	22.52	5	4	5	1000	1000	8000	50	27788	1.23	0	0	5	50	send
3	115	5.798	5	0	5	25	25	5	5000	1260.6	0.217	0	0	5	50	send
3	123	6.203	5	2	5	25	25	5	5000	1260.6	0.203	0	0	5	50	send
3	81.31	4.1	5	4	5	25	25	5	5000	1260.6	0.307	0	0	5	50	send
3	288.1	14.62	5	0	5	100	100	80	1000	4061.2	0.278	0	0	5	50	send
3	331.9	16.85	5	2	5	100	100	80	1000	4061.2	0.241	0	0	5	50	send
3	341.6	17.34	5	4	5	100	100	80	1000	4061.2	0.234	0	0	5	50	send
3	382.1	23.17	5	0	5	625	625	3125	100	18947.5	0.818	0	0	5	50	send
3	423.6	25.68	5	2	5	625	625	3125	100	18947.5	0.738	0	0	5	50	send
3	538.9	32.68	5	4	5	625	625	3125	100	18947.5	0.58	0	0	5	50	send
3	296.5	20.6	5	0	5	1000	1000	8000	50	27788	1.35	0	0	5	50	send
3	436.2	30.3	5	2	5	1000	1000	8000	50	27788	0.917	0	0	5	50	send
3	539.8	37.5	5	4	5	1000	1000	8000	50	27788	0.741	0	0	5	50	send
0	69.46	69.46	5	0	5	25	25	5	5000	25000	0.36	0	0	5	50	send
0	75.96	75.96	5	2	5	25	25	5	5000	25000	0.329	0	0	5	50	send
0	78.98	78.98	5	4	5	25	25	5	5000	25000	0.317	0	0	5	50	send
0	164.8	164.8	5	0	5	100	100	80	1000	80000	0.486	0	0	5	50	send
0	177.8	177.8	5	2	5	100	100	80	1000	80000	0.45	0	0	5	50	send
0	251.9	251.9	5	4	5	100	100	80	1000	80000	0.318	0	0	5	50	send
0	77.38	77.38	5	0	5	625	625	3125	100	312500	4.04	0	0	5	50	send
0	108.3	108.3	5	2	5	625	625	3125	100	312500	2.89	0	0	5	50	send
0	141.8	141.8	5	4	5	625	625	3125	100	312500	2.2	0	0	5	50	send
0	60.7	60.7	5	0	5	1000	1000	8000	50	400000	6.59	0	0	5	50	send
0	105	105	5	2	5	1000	1000	8000	50	400000	3.81	0	0	5	50	send
0	145.9	145.9	5	4	5	1000	1000	8000	50	400000	2.74	0	0	5	50	send
2	104.1	5.25	5	0	5	25	25	5	5000	1260.6	0.24	0	0	5	50	send
2	85.67	4.32	5	2	5	25	25	5	5000	1260.6	0.292	0	0	5	50	send
2	98.14	4.949	5	4	5	25	25	5	5000	1260.6	0.255	0	0	5	50	send
2	312.3	15.85	5	0	5	100	100	80	1000	4061.2	0.256	0	0	5	50	send
2	260.8	13.24	5	2	5	100	100	80	1000	4061.2	0.307	0	0	5	50	send
